z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
5.468750000000e+00	-2.215681455387e-01	-3.070887614834e-01	-6.939864957459e-11	1.414475376333e-09	5.303729999730e-21	0.000000000000e+00
5.559895833333e+00	-5.280127912379e-01	-6.127536693069e-01	7.164916778529e-11	1.682148507411e-09	1.433292236786e-20	0.000000000000e+00
5.651041666667e+00	-9.474261669429e-01	-1.031394648565e+00	-7.391400125292e-11	8.169087485075e-10	-2.328033372032e-21	0.000000000000e+00
5.742187500000e+00	-1.523233832317e+00	-1.606420813585e+00	7.619375428752e-11	6.708845517419e-10	2.381840032741e-20	1.937585568773e-53
5.833333333333e+00	-2.294695842609e+00	-2.377108209506e+00	-7.848904337958e-11	-1.314312570762e-11	-3.240414135109e-20	9.746555710440e-53
5.924479166667e+00	-3.321566250049e+00	-3.403195904657e+00	8.080050526371e-11	2.445752928308e-10	9.299178348944e-21	4.463094687824e-52
6.015625000000e+00	-4.799234555485e+00	-4.880089049957e+00	-8.312878786292e-11	-1.897723842519e-10	5.653172061409e-21	1.797400293556e-51
6.106770833333e+00	-6.904681381474e+00	-6.984745642020e+00	8.547456076118e-11	2.069158141207e-10	3.988345783930e-21	7.019801980319e-51
6.197916666667e+00	-9.681272211016e+00	-9.760539416503e+00	-8.783850853763e-11	-2.099850249170e-10	6.190159847704e-21	2.484591623054e-50
6.289062500000e+00	-1.292522441187e+01	-1.300368025320e+01	9.022133868988e-11	2.152611927627e-10	2.619629937346e-20	8.449558247188e-50
6.380208333333e+00	-1.617068578566e+01	-1.624834946288e+01	-9.262377437145e-11	-2.203209077658e-10	-2.229248202448e-20	2.813405109692e-49
6.471354166667e+00	-1.893114792654e+01	-1.900803743276e+01	9.504656525491e-11	2.254495043138e-10	1.360550353471e-20	9.204273889525e-49
6.562500000000e+00	-2.097449392591e+01	-2.105063252504e+01	-9.749048078138e-11	-2.306225190242e-10	-2.606216650974e-20	2.958758292353e-48
6.653645833333e+00	-2.234751267313e+01	-2.242289503660e+01	9.995631479372e-11	2.358434519317e-10	-2.167154232987e-20	9.354471894729e-48
6.744791666667e+00	-2.322394895621e+01	-2.329857154619e+01	-1.024448873898e-10	-2.411138789047e-10	-3.004637821397e-20	2.907783922519e-47
6.835937500000e+00	-2.364578418464e+01	-2.371963116871e+01	1.049570465883e-10	2.464355364184e-10	3.956942488080e-21	8.873792205617e-47
6.927083333333e+00	-2.343779421667e+01	-2.351087660281e+01	-1.074936643482e-10	-2.518102127670e-10	-4.489932576774e-20	2.656786723906e-46
7.018229166667e+00	-2.233265786429e+01	-2.240498489196e+01	1.100556501215e-10	2.572397532661e-10	-9.046845846633e-21	7.789932893919e-46
7.109375000000e+00	-2.022526330586e+01	-2.029686002449e+01	-1.126439372192e-10	-2.627260666097e-10	-2.201011040248e-20	2.237005109999e-45
