z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
3.736979166667e+00	6.073451626361e-01	4.213846281081e+00	2.863902935121e-11	-1.092251392705e-07	-1.202434975867e-19	0.000000000000e+00
3.828125000000e+00	6.064866439906e-01	4.194387351513e+00	-3.071785233970e-11	1.074627478727e-07	-6.765702278327e-20	0.000000000000e+00
3.919270833333e+00	6.054063892892e-01	4.174742512276e+00	3.280141124575e-11	-1.057271838240e-07	-8.465022286458e-20	0.000000000000e+00
4.010416666667e+00	6.038337805130e-01	4.154626080561e+00	-3.489015113046e-11	1.040174250515e-07	-7.875106895078e-20	0.000000000000e+00
4.101562500000e+00	6.017773837334e-01	4.134061694805e+00	3.698452401426e-11	-1.023335616259e-07	-9.253829403813e-20	0.000000000000e+00
4.192708333333e+00	5.988674201508e-01	4.112664495555e+00	-3.908498203330e-11	1.006711416782e-07	-8.432622696208e-20	0.000000000000e+00
4.283854166667e+00	5.949869137365e-01	4.090332596542e+00	4.119198757913e-11	-9.904345838175e-08	-1.103283048833e-19	0.000000000000e+00
4.375000000000e+00	5.895936078417e-01	4.066508641279e+00	-4.330599943445e-11	9.740150571402e-08	-1.887350171289e-20	0.000000000000e+00
4.466145833333e+00	5.823304135813e-01	4.040850651936e+00	4.542749226598e-11	-9.589387036413e-08	-1.530717752842e-20	0.000000000000e+00
4.557291666667e+00	5.723345035490e-01	4.012480677454e+00	-4.755693706384e-11	9.410735047502e-08	-1.306571227429e-20	0.000000000000e+00
4.648437500000e+00	5.588076345037e-01	3.980615612428e+00	4.969481799198e-11	-9.305930539271e-08	1.738442365127e-22	0.000000000000e+00
4.739583333333e+00	5.403018792920e-01	3.943792375631e+00	-5.184162163683e-11	9.050697534438e-08	-3.203664968359e-20	0.000000000000e+00
4.830729166667e+00	5.151880257063e-01	3.900396927508e+00	5.399784602223e-11	-9.084884685373e-08	-1.188182413882e-20	0.000000000000e+00
4.921875000000e+00	4.809129398740e-01	3.847860939800e+00	-5.616399298517e-11	8.645130227514e-08	7.321818736984e-21	0.000000000000e+00
5.013020833333e+00	4.342675113090e-01	3.782990521956e+00	5.834057694511e-11	-8.883455694073e-08	1.696580554658e-20	0.000000000000e+00
5.104166666667e+00	3.705847196833e-01	3.701103403234e+00	-6.052811799128e-11	8.334097860507e-08	6.845672107898e-21	0.000000000000e+00
