z_A	PHI_DFT_e_A3	PHI_step01_e_A3	RHOB_DFT_e_A3	RHOB_step01_e_A3	RHOION_DFT_e_A3	RHOION_step01_e_A3	PHI_step02_e_A3	RHOB_step02_e_A3	RHOION_step02_e_A3	PHI_step03_e_A3	RHOB_step03_e_A3	RHOION_step03_e_A3	PHI_step04_e_A3	RHOB_step04_e_A3	RHOION_step04_e_A3	PHI_step05_e_A3	RHOB_step05_e_A3	RHOION_step05_e_A3
3.080729166667e+01	9.978703161732e-07	7.479251866457e-06	2.071502081739e-10	2.093332397711e-10	-3.477337667072e-16	-2.177310673568e-15	4.272529220433e-06	2.074600531149e-10	-1.403920774496e-15	9.828988444852e-07	2.087016766273e-10	-3.425071074559e-16	1.007034601703e-06	2.071275936879e-10	-3.509743123450e-16	1.002054219050e-06	2.071251329514e-10	-3.491850210624e-16
3.089843750000e+01	9.987694671230e-07	7.857767381316e-06	-2.019276777957e-10	-2.037330434103e-10	-6.640111352970e-17	-4.290838412327e-16	4.466096045750e-06	-2.021666241670e-10	-2.785398862893e-16	9.840884095170e-07	-2.033887241758e-10	-6.538489215303e-17	1.008403449983e-06	-2.019081374248e-10	-6.710282398468e-17	1.003211440028e-06	-2.019031220220e-10	-6.669588340290e-17
3.098958333333e+01	9.978961800768e-07	8.234510362410e-06	1.968871125247e-10	1.983547898336e-10	-1.200916429427e-17	-8.010493125375e-17	4.657890434881e-06	1.970655906026e-10	-5.237995725931e-17	9.835055362024e-07	1.982655600547e-10	-1.178731977027e-17	1.007999860338e-06	1.968703450120e-10	-1.219048070336e-17	1.002596223017e-06	1.968630671677e-10	-1.206341004047e-17
3.108072916667e+01	9.988670671443e-07	8.613097286167e-06	-1.920157613888e-10	-1.931851897448e-10	-2.046945822764e-18	-1.416035398973e-17	4.851528996246e-06	-1.921434376766e-10	-9.335746035118e-18	9.847668373592e-07	-1.933186188206e-10	-1.967010694335e-18	1.009440444757e-06	-1.920014968575e-10	-2.124135373707e-18	1.003825180131e-06	-1.919922176188e-10	-2.053287433059e-18
3.117187500000e+01	9.978534641345e-07	8.989699618241e-06	1.873019731734e-10	1.882105644925e-10	-3.459578701291e-19	-2.398077433436e-18	5.043183069173e-06	1.873876701273e-10	-1.599784400570e-18	9.840436481096e-07	1.885355290444e-10	-2.886560672821e-19	1.008896539163e-06	1.872899713678e-10	-4.001196914415e-19	1.003069647174e-06	1.872789225875e-10	-3.427801529292e-19
3.126302083333e+01	9.988821291994e-07	9.368343992357e-06	-1.827351007140e-10	-1.834175085676e-10	-2.322088548244e-20	-3.756391917011e-19	5.236879408450e-06	-1.827867909025e-10	-2.262358383785e-19	9.853627272728e-07	-1.839050050358e-10	5.711948038551e-20	1.010394901601e-06	-1.827251469569e-10	-4.370228308769e-20	1.004356382304e-06	-1.827125343630e-10	8.048139119943e-21
3.135416666667e+01	9.978454820512e-07	9.744922947619e-06	1.783054190400e-10	1.787932579091e-10	-2.437861511345e-20	-2.442864802009e-20	5.428510437011e-06	1.783302587555e-10	-2.723287543937e-20	9.846164939131e-07	1.794167571439e-10	3.877605565728e-20	1.009827951886e-06	1.782973231767e-10	-5.792509191327e-20	1.003577805228e-06	1.782833281222e-10	-1.062184912640e-20
3.144531250000e+01	9.989535274178e-07	1.012364637405e-05	-1.740040297365e-10	-1.743258566085e-10	6.832121757296e-21	1.003244092460e-20	5.622286156498e-06	-1.740084149810e-10	2.425360535334e-21	9.860149533897e-07	-1.750613847398e-10	6.666838373983e-20	1.011405694648e-06	-1.739976217458e-10	-2.320644301335e-20	1.004943920680e-06	-1.739824046403e-10	1.645768894832e-20
3.153645833333e+01	9.977746995759e-07	1.050008281626e-05	1.698227848171e-10	1.700042271330e-10	2.379957397207e-20	3.098787103094e-20	5.813775004149e-06	1.698124161889e-10	2.302355859286e-20	9.851265393658e-07	1.708302960063e-10	8.455564348121e-20	1.010696564258e-06	1.698179144025e-10	-2.096503638809e-21	1.004023162932e-06	1.698016162412e-10	3.401350818071e-20
3.162760416667e+01	9.989404419965e-07	1.087886361148e-05	-1.657542138280e-10	-1.658181719857e-10	-3.144565696237e-20	-2.103992726918e-20	6.007608420588e-06	-1.657341641426e-10	-2.793042777494e-20	9.865826959085e-07	-1.667156238321e-10	3.128579425114e-20	1.012332004096e-06	-1.657507461835e-10	-5.240330652230e-20	1.005446975458e-06	-1.657334916116e-10	-2.097621566624e-20
3.171875000000e+01	9.977339047997e-07	1.125527201224e-05	1.617914566692e-10	1.617583401236e-10	-2.447910435246e-20	-1.412030143812e-20	6.199069558675e-06	1.617662366691e-10	-2.064851782315e-20	9.856665725569e-07	1.627101582989e-10	3.778016752889e-20	1.011595164370e-06	1.617892730364e-10	-4.143456927038e-20	1.004498508375e-06	1.617711712313e-10	-1.680917580780e-20
3.180989583333e+01	9.989794276673e-07	1.163413225940e-05	-1.579281993391e-10	-1.578161686392e-10	1.023586981916e-21	1.234011722020e-20	6.392982755451e-06	-1.579018194077e-10	6.459427628987e-21	9.872025095592e-07	-1.588072703855e-10	6.299853207832e-20	1.013310384676e-06	-1.579271923696e-10	-1.174673702027e-20	1.006002101367e-06	-1.579083402276e-10	5.820266890409e-21
3.190104166667e+01	9.976280263540e-07	1.201039546416e-05	1.541586285384e-10	1.539838319695e-10	-1.453971568015e-20	-7.895612079212e-22	6.584299029221e-06	1.541346555960e-10	-4.030925822843e-21	9.861415221179e-07	1.550008698257e-10	4.912014425007e-20	1.012428680852e-06	1.541587041385e-10	-2.165188480519e-20	1.004908770188e-06	1.541391861054e-10	-1.067316397933e-20
3.199218750000e+01	9.989364405412e-07	1.238931827392e-05	-1.504773769777e-10	-1.502541702186e-10	-2.261583005365e-20	-9.463169091385e-21	6.778275117199e-06	-1.504589855721e-10	-1.343851034602e-20	9.877403504534e-07	-1.512853376977e-10	4.027517159999e-20	1.014206792500e-06	-1.504784493527e-10	-2.804557981823e-20	1.006475254521e-06	-1.504583408210e-10	-2.336567613464e-20
3.208333333333e+01	9.975639433118e-07	1.276556005108e-05	1.468794795566e-10	1.466206296826e-10	2.299263813119e-22	1.516089950153e-20	6.969570294857e-06	1.468694981314e-10	1.301926727563e-20	9.866582671227e-07	1.476554883566e-10	6.478433766067e-20	1.013303992778e-06	1.468814738296e-10	-1.002892552051e-21	1.005360827445e-06	1.468608401107e-10	-3.344267636254e-21
3.217447916667e+01	9.989634426046e-07	1.314457361707e-05	-1.433603440726e-10	-1.430772108356e-10	-4.640373367088e-20	-2.968885727904e-20	7.163637467819e-06	-1.433612954587e-10	-3.151043009133e-20	9.883481805767e-07	-1.441065273334e-10	1.920942535174e-20	1.015173189552e-06	-1.433631913276e-10	-4.251062119224e-20	1.007018396903e-06	-1.433420911988e-10	-5.231766011288e-20
3.226562500000e+01	9.974453813258e-07	1.352066949863e-05	1.399157031899e-10	1.396184044576e-10	-9.500283107440e-22	1.674244795019e-20	7.354787081234e-06	1.399298412412e-10	1.794347193056e-20	9.871205332201e-07	1.406340105661e-10	6.759315008986e-20	1.014124825798e-06	1.399193436581e-10	6.402080020945e-21	1.005758405796e-06	1.398978276006e-10	-7.490430764688e-21
3.235677083333e+01	9.989074414516e-07	1.389974529643e-05	-1.365415980957e-10	-1.362391533941e-10	-4.966602016716e-20	-3.106162070649e-20	7.548916814899e-06	-1.365709389014e-10	-3.184250349958e-20	9.888730075190e-07	-1.372338155633e-10	1.864510001566e-20	1.016056583423e-06	-1.365459760866e-10	-4.083950330722e-20	1.007478536103e-06	-1.365240899795e-10	-6.078315564768e-20
3.244791666667e+01	9.973634756515e-07	1.427581494206e-05	1.332343384971e-10	1.329347997050e-10	-2.037859319568e-20	4.837473010437e-22	7.740040523604e-06	1.332806893696e-10	2.794776405482e-21	9.876194556630e-07	1.339021094495e-10	5.289836289358e-20	1.014982315164e-06	1.332394061182e-10	-6.389149711642e-21	1.006192640492e-06	1.332171890675e-10	-3.038022707725e-20
3.253906250000e+01	9.989187784022e-07	1.465498365334e-05	-1.299904896928e-10	-1.297010524972e-10	-3.366743704532e-20	-1.217588932923e-20	7.934263499761e-06	-1.300554728146e-10	-1.144573529868e-20	9.894651725990e-07	-1.306353242724e-10	4.153422744011e-20	1.017007315432e-06	-1.299962017744e-10	-1.828579864766e-20	1.008006013442e-06	-1.299736894583e-10	-4.548753967527e-20
3.263020833333e+01	9.972267009950e-07	1.503090485606e-05	1.268068389354e-10	1.265339446163e-10	1.408235250284e-20	3.523599985370e-20	8.125239096670e-06	1.268919140740e-10	4.070012053792e-20	9.880635091573e-07	1.274301313063e-10	9.413920193821e-20	1.015784935580e-06	1.268131569086e-10	3.300148197577e-20	1.006572006240e-06	1.267903796699e-10	2.210251352821e-21
3.272135416667e+01	9.988512472893e-07	1.541014248164e-05	-1.236803860546e-10	-1.234298077175e-10	-7.833787921895e-20	-5.504990914274e-20	8.319531316234e-06	-1.237868686143e-10	-4.902077778467e-20	9.899784696463e-07	-1.242834212949e-10	3.164744303813e-21	1.017879179408e-06	-1.236872730984e-10	-5.408572964758e-20	1.008454622747e-06	-1.236642586994e-10	-9.062877508281e-20
3.281250000000e+01	9.971385554862e-07	1.578604273876e-05	1.206083214369e-10	1.203852426572e-10	-4.418291468909e-20	-1.928765203119e-20	8.510486298560e-06	1.207374003259e-10	-1.041187513228e-20	9.885561918261e-07	1.211922896368e-10	4.201272284869e-20	1.016636185173e-06	1.206157464821e-10	-1.779726684850e-20	1.007000001163e-06	1.205925183303e-10	-5.651532841027e-20
3.290364583333e+01	9.988649683025e-07	1.616538190150e-05	-1.175880052263e-10	-1.173970865458e-10	-2.374962843509e-20	1.256534480190e-21	8.704880384502e-06	-1.177407562128e-10	1.149116358327e-20	9.905730188444e-07	-1.181540064963e-10	6.662052674959e-20	1.018832295534e-06	-1.175959380586e-10	4.679445104225e-21	1.008984484204e-06	-1.175725177184e-10	-3.629646886744e-20
3.299479166667e+01	9.969994841706e-07	1.654112903517e-05	1.146169634826e-10	1.144624036116e-10	-2.042090328198e-20	8.986425022009e-21	8.895682574312e-06	1.147943638353e-10	2.062150061761e-20	9.889979487109e-07	1.151660197262e-10	7.653836343987e-20	1.017436508981e-06	1.146253790558e-10	1.306279607923e-20	1.007377070302e-06	1.146017845615e-10	-3.079813389714e-20
3.308593750000e+01	9.987955968169e-07	1.692053756833e-05	-1.116928677585e-10	-1.115784544236e-10	-3.212236423550e-20	-3.721480715740e-21	9.090146359936e-06	-1.118958057599e-10	8.846021865391e-21	9.910844755666e-07	-1.122259261110e-10	6.585320295847e-20	1.019702319185e-06	-1.117017411641e-10	2.502096560583e-21	1.009431253185e-06	-1.116779890889e-10	-4.370111581233e-20
3.317708333333e+01	9.969067805896e-07	1.729626103886e-05	1.088135215042e-10	1.087426795772e-10	-5.224961849212e-20	-2.081568986136e-20	9.280925217466e-06	1.090428086325e-10	-6.845506441381e-21	9.894860733519e-07	1.093314643415e-10	5.053900186796e-20	1.018283200546e-06	1.088228325988e-10	-1.423503949160e-20	1.007800507198e-06	1.087989368283e-10	-6.229486533890e-20
3.326822916667e+01	9.988113252318e-07	1.767577767450e-05	-1.059768585895e-10	-1.059526887437e-10	-8.090680974978e-20	-4.955671677367e-20	9.475497434934e-06	-1.062332361457e-10	-3.480371030000e-20	9.916810322080e-07	-1.064805057165e-10	2.556165542692e-20	1.020657442754e-06	-1.059865866851e-10	-3.770330009408e-20	1.009963122085e-06	-1.059625598100e-10	-8.898724361912e-20
3.335937500000e+01	9.967689271956e-07	1.805134723223e-05	1.031809248857e-10	1.032062419825e-10	-3.120437034289e-20	1.295468805557e-21	9.666122710466e-06	1.034650742879e-10	1.701840626363e-20	9.899290481939e-07	1.036710421645e-10	8.033462663131e-20	1.019084742312e-06	1.031910538613e-10	1.655369364246e-20	1.008178794294e-06	1.031669064252e-10	-3.858052335789e-20
3.345052083333e+01	9.987506624502e-07	1.843094072893e-05	-1.004238724543e-10	-1.005012346319e-10	-2.208185802935e-20	1.097863859205e-20	9.860772118391e-06	-1.007364196961e-10	2.731227823054e-20	9.922011976639e-07	-1.009011731404e-10	9.299192809821e-20	1.021536175139e-06	-1.004343850719e-10	2.734331688616e-20	1.010418599799e-06	-1.004101265513e-10	-2.666568391699e-20
3.354166666667e+01	9.966878456177e-07	1.880648953694e-05	9.770395259036e-11	9.783569249683e-11	7.174664798442e-21	4.215853692822e-20	1.005137697494e-05	9.804547700615e-11	5.799675195930e-20	9.904287948612e-07	9.816910469475e-11	1.263588184430e-19	1.019943055904e-06	9.771483594265e-11	6.069211503794e-20	1.008613853217e-06	9.769047423095e-11	5.207307716090e-21
3.363281250000e+01	9.987858179350e-07	1.918619894107e-05	-9.501951038207e-11	-9.520775658410e-11	-5.883273887934e-20	-2.017548250497e-20	1.024614261977e-05	-9.539054758835e-11	-7.183587395665e-21	9.928171813941e-07	-9.547313739017e-11	6.529987114994e-20	1.022510725797e-06	-9.503075019039e-11	8.640384328322e-22	1.010969895787e-06	-9.500629221364e-11	-5.579341230850e-20
3.372395833333e+01	9.965633628660e-07	1.956158777996e-05	9.236896840284e-11	9.261567141496e-11	-6.696995719717e-20	-2.804415538640e-20	1.043658783789e-05	9.277001763478e-11	-1.464852406683e-20	9.908851403612e-07	9.281165565861e-11	6.024221070731e-20	1.020757968329e-06	9.238055428704e-11	-4.831951688433e-21	1.009005510973e-06	9.235600580735e-11	-6.072716801111e-20
3.381510416667e+01	9.987378966764e-07	1.994137341593e-05	-8.975083691038e-11	-9.005778458679e-11	-1.081873680463e-19	-6.568705958061e-20	1.063143004405e-05	-9.018236305727e-11	-5.610696867213e-20	9.933500883846e-07	-9.018313191934e-11	2.166892888273e-20	1.023402199716e-06	-8.976275706065e-11	-4.147206783340e-20	1.011438115037e-06	-8.973812303333e-11	-9.807006503052e-20
3.390625000000e+01	9.964899749958e-07	2.031673645736e-05	8.716369075787e-11	8.753253040928e-11	1.262650439693e-20	5.429271008107e-20	1.082184979537e-05	8.762613057673e-11	6.261827937804e-20	9.913925807403e-07	8.758610863653e-11	1.468252290560e-19	1.021623975633e-06	8.717593688106e-11	8.265153242030e-20	1.009448263608e-06	8.715122131582e-11	2.654100986258e-20
3.399739583333e+01	9.987849629930e-07	2.069664221779e-05	-8.460617928400e-11	-8.503842832172e-11	-3.239970301906e-20	1.409944874396e-20	1.101681245554e-05	-8.509994251312e-11	1.845295858551e-20	9.939779829438e-07	-8.501920287081e-11	1.029785733376e-19	1.024388661204e-06	-8.461874173307e-11	4.090166919701e-20	1.012001321854e-06	-8.459394791128e-11	-1.279991124839e-20
3.408854166667e+01	9.963691534952e-07	2.107183704060e-05	8.207700864114e-11	8.257407362041e-11	-1.368698027725e-20	3.456627582762e-20	1.120706431885e-05	8.260248344783e-11	3.844356500078e-20	9.918525874794e-07	8.248109303777e-11	1.246395059778e-19	1.022442549298e-06	8.208988065486e-11	6.360862882772e-20	1.009843582603e-06	8.206501124062e-11	1.244570731845e-20
3.417968750000e+01	9.987424938864e-07	2.145182082366e-05	-7.957495156098e-11	-8.013813544717e-11	-9.941197086782e-20	-4.649903899328e-20	1.140210533124e-05	-8.013250527254e-11	-4.809710287795e-20	9.945163420687e-07	-7.997052434129e-11	3.810357661314e-20	1.025285587257e-06	-7.958812546359e-11	-1.990886704682e-20	1.012474993238e-06	-7.956318241084e-11	-6.994639145418e-20
3.427083333333e+01	9.962990431599e-07	2.182698767448e-05	7.709882613123e-11	7.772934462774e-11	-3.936496542855e-20	1.435888239168e-20	1.159232955313e-05	7.768880950526e-11	1.448326838715e-20	9.923633053712e-07	7.748629088699e-11	1.000904489856e-19	1.023311834116e-06	7.711229646087e-11	4.349600567407e-20	1.010289612751e-06	7.708728126073e-11	-4.339294299224e-21
3.436197916667e+01	9.988001865731e-07	2.220709893077e-05	-7.464751195445e-11	-7.534649828693e-11	-7.229617295167e-20	-1.566908154398e-20	1.178749836837e-05	-7.527025989450e-11	-1.669970836360e-20	9.951548629707e-07	-7.502724866927e-11	6.574925257834e-20	1.026282675088e-06	-7.466127253684e-11	1.278332644904e-20	1.013048826399e-06	-7.463618607252e-11	-3.173738290197e-20
3.445312500000e+01	9.961826321209e-07	2.258209134711e-05	7.221992703287e-11	7.298844609371e-11	-1.162795848903e-19	-5.421570922674e-20	1.197754848633e-05	7.287576218398e-11	-5.889262265652e-20	9.928277225380e-07	7.259229500604e-11	2.273302145829e-20	1.024134818208e-06	7.223397367416e-11	-2.748812037096e-20	1.010689342174e-06	7.220881647311e-11	-7.172688813221e-20
3.454427083333e+01	9.987662401963e-07	2.296228473824e-05	-6.981504179088e-11	-7.065409323631e-11	-1.044212953918e-19	-4.219409892141e-20	1.217279976605e-05	-7.050427484896e-11	-4.913483746878e-20	9.957017447837e-07	-7.018037977882e-11	3.169118238939e-20	1.027188123830e-06	-6.982936949311e-11	-1.579583679653e-20	1.013531020470e-06	-6.980414158146e-11	-5.819843033893e-20
3.463541666667e+01	9.961211901298e-07	2.333724932826e-05	6.743186218311e-11	6.834239241068e-11	-1.263678144678e-19	-6.396520201470e-20	1.236282238820e-05	6.815479509252e-11	-7.057542920271e-20	9.933471087247e-07	6.779049118214e-11	7.684685263151e-21	1.025012771321e-06	6.744646785875e-11	-3.689880939987e-20	1.011144040617e-06	6.742116897089e-11	-7.672246663613e-20
3.472656250000e+01	4.400267200153e-06	2.386696476144e-05	-6.506943974157e-11	-6.605234412969e-11	-1.189618183813e-19	-5.329643748874e-20	1.430492897861e-05	-6.582636579183e-11	-6.309686930349e-20	4.398216502175e-06	-6.542166275010e-11	1.423449639621e-20	4.425462616462e-06	-6.508431943559e-11	-2.871065701217e-20	4.413363178182e-06	-6.505894880948e-11	-6.488447375270e-20
3.481770833333e+01	1.415312810105e-05	2.467002138976e-05	6.272685592831e-11	6.378298867417e-11	-1.368143556411e-19	-6.958981826715e-20	1.950456295921e-05	6.351806259476e-11	-8.005245742920e-20	1.415260962380e-05	6.307296057343e-11	-2.201039805615e-21	1.416684503168e-05	6.274200748705e-11	-4.495546802092e-20	1.416021547681e-05	6.271656426538e-11	-8.020882839494e-20
3.490885416667e+01	2.887536855459e-05	2.569610244077e-05	-6.040323141803e-11	-6.153340757652e-11	-1.499343628526e-19	-8.581449059091e-20	2.725883926886e-05	-6.122900000209e-11	-9.883000423145e-20	2.887701413606e-05	-6.074348953437e-11	-2.018488549390e-20	2.887152769898e-05	-6.041865164778e-11	-5.921602624472e-20	2.887325881108e-05	-6.039313443108e-11	-9.365317756275e-20
