z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
1.303385416667e+01	-2.646258935097e+00	6.659109305993e+00	3.163382819984e-06	-2.734427439124e-04	-6.699354497986e-20	-5.430489001802e-36
1.312500000000e+01	-2.706611535747e+00	6.753899976972e+00	-5.260548029090e-06	-2.603308456658e-04	-9.833005156311e-20	-6.876813042832e-36
1.321614583333e+01	-2.774678068429e+00	6.841104429560e+00	-1.561569843655e-05	-2.363967287609e-04	-5.136695568974e-20	-8.712833204033e-36
1.330729166667e+01	-2.813283741033e+00	6.957891285987e+00	-2.694360380297e-05	-2.035769885904e-04	-1.043190006179e-19	-1.103631914559e-35
1.339843750000e+01	-2.854655377321e+00	7.072074318377e+00	-3.836616251715e-05	-1.636821755272e-04	-5.610355655191e-20	-1.397403374232e-35
1.348958333333e+01	-2.927472542920e+00	7.154985621702e+00	-4.910285955743e-05	-1.185550849563e-04	-3.819774173133e-20	-1.765741324766e-35
1.358072916667e+01	-3.022050196874e+00	7.216356621632e+00	-5.871170590549e-05	-7.013428074455e-05	-7.411594535600e-20	-2.227220237964e-35
1.367187500000e+01	-3.103953430195e+00	7.290647413111e+00	-6.719800013954e-05	-2.035827328112e-05	-6.450262818555e-20	-2.813185590575e-35
1.376302083333e+01	-3.155719926311e+00	7.395380447483e+00	-7.477035770214e-05	2.915673266771e-05	-7.120427138053e-21	-3.561241311384e-35
1.385416666667e+01	-3.173009827723e+00	7.534928905367e+00	-8.165503404605e-05	7.734031839391e-05	-7.024961450587e-20	-4.533673683447e-35
1.394531250000e+01	-3.189079774176e+00	7.676097229291e+00	-8.810642763627e-05	1.238474826568e-04	-2.292962233516e-20	-5.795744056087e-35
